place_name;yr;period;index_nsa
Louisiana;2004;3;19829
Louisiana;2004;4;20099
Louisiana;2005;1;20319
Louisiana;2005;2;20742
Louisiana;2005;3;21138
Louisiana;2005;4;21853
Louisiana;2006;1;22515
Louisiana;2006;2;23098
Louisiana;2006;3;23583
Louisiana;2006;4;23970
Louisiana;2007;1;24227
Louisiana;2007;2;24466
Louisiana;2007;3;24586
Louisiana;2007;4;24682
Louisiana;2008;1;24741
Louisiana;2008;2;24703
Louisiana;2008;3;24399
Louisiana;2008;4;24471
Louisiana;2009;1;24797
Louisiana;2009;2;24615
Louisiana;2009;3;24274
Louisiana;2009;4;24311
Louisiana;2010;1;24097
Louisiana;2010;2;23971
Louisiana;2010;3;24268
Louisiana;2010;4;24220
Louisiana;2011;1;23854
Louisiana;2011;2;23754
Louisiana;2011;3;23777
Louisiana;2011;4;24080
Louisiana;2012;1;23955
Louisiana;2012;2;24012
Louisiana;2012;3;24369
Louisiana;2012;4;24365
Louisiana;2013;1;24326
Louisiana;2013;2;24473
Louisiana;2013;3;24630
Louisiana;2013;4;24597
Louisiana;2014;1;24679
Louisiana;2014;2;24938
Louisiana;2014;3;25302
Louisiana;2014;4;25353
Louisiana;2015;1;25702
Louisiana;2015;2;25927
Louisiana;2015;3;26210
Louisiana;2015;4;26211
Louisiana;2016;1;26499
Louisiana;2016;2;26844
Louisiana;2016;3;27093
Louisiana;2016;4;27240
Louisiana;2017;1;27092
Louisiana;2017;2;27434
Louisiana;2017;3;27795
Louisiana;2017;4;27891
Louisiana;2018;1;27895
Louisiana;2018;2;27974
Louisiana;2018;3;28114
Louisiana;2018;4;28158
Louisiana;2019;1;28454
Louisiana;2019;2;28730
Louisiana;2019;3;28930
Louisiana;2019;4;29168
Louisiana;2020;1;29457
Louisiana;2020;2;29732
Louisiana;2020;3;29960
Louisiana;2020;4;30336
Louisiana;2021;1;30701
Louisiana;2021;2;31543
Louisiana;2021;3;32606
Louisiana;2021;4;33348
Louisiana;2022;1;34194
Louisiana;2022;2;35799
Louisiana;2022;3;35916
Louisiana;2022;4;35784
Louisiana;2023;1;35738
Louisiana;2023;2;36090
Louisiana;2023;3;35903
Louisiana;2023;4;36001
Louisiana;2024;1;36406
Louisiana;2024;2;36661
Louisiana;2024;3;36647
Massachusetts;1975;1;6762
Massachusetts;1975;2;6634
Massachusetts;1975;3;6702
Massachusetts;1975;4;7033
Massachusetts;1976;1;6742
Massachusetts;1976;2;6894
Massachusetts;1976;3;6881
Massachusetts;1976;4;7001
Massachusetts;1977;1;7267
Massachusetts;1977;2;7021
Massachusetts;1977;3;7377
Massachusetts;1977;4;7334
Massachusetts;1978;1;7844
Massachusetts;1978;2;7983
Massachusetts;1978;3;8462
Massachusetts;1978;4;8717
Massachusetts;1979;1;9080
Massachusetts;1979;2;9404
Massachusetts;1979;3;9721
Massachusetts;1979;4;9801
Massachusetts;1980;1;10000
Massachusetts;1980;2;10399
Massachusetts;1980;3;10844
Massachusetts;1980;4;10858
Massachusetts;1981;1;11264
Massachusetts;1981;2;11871
Massachusetts;1981;3;12152
Massachusetts;1981;4;12144
Massachusetts;1982;1;12351
Massachusetts;1982;2;12454
Massachusetts;1982;3;12647
Massachusetts;1982;4;12795
Massachusetts;1983;1;13012
Massachusetts;1983;2;13595
Massachusetts;1983;3;14284
Massachusetts;1983;4;14820
Massachusetts;1984;1;15630
Massachusetts;1984;2;16456
Massachusetts;1984;3;17446
Massachusetts;1984;4;18057
Massachusetts;1985;1;19024
Massachusetts;1985;2;20465
Massachusetts;1985;3;21762
Massachusetts;1985;4;23195
Massachusetts;1986;1;24134
Massachusetts;1986;2;25334
Massachusetts;1986;3;26567
Massachusetts;1986;4;27835
Massachusetts;1987;1;28787
Massachusetts;1987;2;29512
Massachusetts;1987;3;30383
Massachusetts;1987;4;30625
Massachusetts;1988;1;30980
Massachusetts;1988;2;31497
Massachusetts;1988;3;31383
Massachusetts;1988;4;31614
Massachusetts;1989;1;31343
Massachusetts;1989;2;31137
Massachusetts;1989;3;31609
Massachusetts;1989;4;31680
Massachusetts;1990;1;31278
Massachusetts;1990;2;30375
Massachusetts;1990;3;29865
Massachusetts;1990;4;29150
Massachusetts;1991;1;28849
Massachusetts;1991;2;28558
Massachusetts;1991;3;28229
Massachusetts;1991;4;28498
Massachusetts;1992;1;28408
Massachusetts;1992;2;28059
Massachusetts;1992;3;28214
Massachusetts;1992;4;28282
Massachusetts;1993;1;28089
Massachusetts;1993;2;28264
Massachusetts;1993;3;28363
Massachusetts;1993;4;28536
Massachusetts;1994;1;28553
Massachusetts;1994;2;28265
Massachusetts;1994;3;28239
Massachusetts;1994;4;27995
Massachusetts;1995;1;28172
Massachusetts;1995;2;28697
Massachusetts;1995;3;29167
Massachusetts;1995;4;29328
Massachusetts;1996;1;29688
Massachusetts;1996;2;29731
Massachusetts;1996;3;29862
Massachusetts;1996;4;30251
Massachusetts;1997;1;30516
Massachusetts;1997;2;30970
Massachusetts;1997;3;31418
Massachusetts;1997;4;31893
Massachusetts;1998;1;32329
Massachusetts;1998;2;33006
Massachusetts;1998;3;33832
Massachusetts;1998;4;34330
Massachusetts;1999;1;35022
Massachusetts;1999;2;36168
Massachusetts;1999;3;37664
Massachusetts;1999;4;38550
Massachusetts;2000;1;40182
Massachusetts;2000;2;41477
Massachusetts;2000;3;42997
Massachusetts;2000;4;44035
Massachusetts;2001;1;45218
Massachusetts;2001;2;46593
Massachusetts;2001;3;48147
Massachusetts;2001;4;49131
Massachusetts;2002;1;50558
Massachusetts;2002;2;52418
Massachusetts;2002;3;53955
Massachusetts;2002;4;55176
Massachusetts;2003;1;56266
Massachusetts;2003;2;57178
Massachusetts;2003;3;58254
Massachusetts;2003;4;60746
Massachusetts;2004;1;61770
Massachusetts;2004;2;63222
Massachusetts;2004;3;66269
Massachusetts;2004;4;67374
Massachusetts;2005;1;68827
Massachusetts;2005;2;70457
Massachusetts;2005;3;71570
Massachusetts;2005;4;72066
Massachusetts;2006;1;72134
Massachusetts;2006;2;71252
Massachusetts;2006;3;70716
Massachusetts;2006;4;70915
Massachusetts;2007;1;70375
Massachusetts;2007;2;69372
Massachusetts;2007;3;68007
Massachusetts;2007;4;68013
Massachusetts;2008;1;67664
Massachusetts;2008;2;65518
Massachusetts;2008;3;63882
Massachusetts;2008;4;63961
Massachusetts;2009;1;63992
Massachusetts;2009;2;62412
Massachusetts;2009;3;61348
Massachusetts;2009;4;61447
Massachusetts;2010;1;61080
Massachusetts;2010;2;60902
Massachusetts;2010;3;61257
Massachusetts;2010;4;61232
Massachusetts;2011;1;60344
Massachusetts;2011;2;59650
Massachusetts;2011;3;59967
Massachusetts;2011;4;60041
Massachusetts;2012;1;59659
Massachusetts;2012;2;59487
Massachusetts;2012;3;59888
Massachusetts;2012;4;60178
Massachusetts;2013;1;60355
Massachusetts;2013;2;60872
Massachusetts;2013;3;61559
Massachusetts;2013;4;61861
Massachusetts;2014;1;62260
Massachusetts;2014;2;63642
Massachusetts;2014;3;64356
Massachusetts;2014;4;64793
Massachusetts;2015;1;65362
Massachusetts;2015;2;66144
Massachusetts;2015;3;67223
Massachusetts;2015;4;67614
Massachusetts;2016;1;68336
Massachusetts;2016;2;69299
Massachusetts;2016;3;70533
Massachusetts;2016;4;71177
Massachusetts;2017;1;71534
Massachusetts;2017;2;73403
Massachusetts;2017;3;74439
Massachusetts;2017;4;75036
Massachusetts;2018;1;75884
Massachusetts;2018;2;77315
Massachusetts;2018;3;78276
Massachusetts;2018;4;78365
Massachusetts;2019;1;79302
Massachusetts;2019;2;80481
Massachusetts;2019;3;81417
Massachusetts;2019;4;82166
Massachusetts;2020;1;83027
Massachusetts;2020;2;83879
Massachusetts;2020;3;85362
Massachusetts;2020;4;87075
Massachusetts;2021;1;88980
Massachusetts;2021;2;93745
Massachusetts;2021;3;98659
Massachusetts;2021;4;100898
Massachusetts;2022;1;103456
Massachusetts;2022;2;110128
Massachusetts;2022;3;110979
Massachusetts;2022;4;109788
Massachusetts;2023;1;111258
Massachusetts;2023;2;114888
Massachusetts;2023;3;118003
Massachusetts;2023;4;118849
Massachusetts;2024;1;120187
Massachusetts;2024;2;124505
Massachusetts;2024;3;125159
Maryland;1975;1;6181
Maryland;1975;2;6245
Maryland;1975;3;6509
Maryland;1975;4;6702
Maryland;1976;1;6732
Maryland;1976;2;6989
Maryland;1976;3;7060
Maryland;1976;4;7169
Maryland;1977;1;7221
Maryland;1977;2;7353
Maryland;1977;3;7674
Maryland;1977;4;7708
Maryland;1978;1;8205
Maryland;1978;2;8331
Maryland;1978;3;8591
Maryland;1978;4;8826
Maryland;1979;1;9120
Maryland;1979;2;9480
Maryland;1979;3;9691
Maryland;1979;4;9833
Maryland;1980;1;10000
Maryland;1980;2;10321
Maryland;1980;3;10497
Maryland;1980;4;10756
Maryland;1981;1;11058
Maryland;1981;2;11286
Maryland;1981;3;11149
Maryland;1981;4;11443
Maryland;1982;1;10667
Maryland;1982;2;10833
Maryland;1982;3;10631
Maryland;1982;4;11100
Maryland;1983;1;11346
Maryland;1983;2;11561
Maryland;1983;3;11677
Maryland;1983;4;11813
Maryland;1984;1;11876
Maryland;1984;2;12282
Maryland;1984;3;12426
Maryland;1984;4;12477
Maryland;1985;1;12678
Maryland;1985;2;12867
Maryland;1985;3;13096
Maryland;1985;4;13134
Maryland;1986;1;13387
Maryland;1986;2;13765
Maryland;1986;3;14114
Maryland;1986;4;14484
Maryland;1987;1;14899
Maryland;1987;2;15316
Maryland;1987;3;15977
Maryland;1987;4;16259
Maryland;1988;1;16804
Maryland;1988;2;17395
Maryland;1988;3;17959
Maryland;1988;4;18379
Maryland;1989;1;18842
Maryland;1989;2;19316
Maryland;1989;3;19668
Maryland;1989;4;19991
Maryland;1990;1;20228
Maryland;1990;2;20295
Maryland;1990;3;20395
Maryland;1990;4;20277
Maryland;1991;1;20417
Maryland;1991;2;20631
Maryland;1991;3;20573
Maryland;1991;4;20975
Maryland;1992;1;21052
Maryland;1992;2;20916
Maryland;1992;3;21112
Maryland;1992;4;21182
Maryland;1993;1;21124
Maryland;1993;2;21192
Maryland;1993;3;21261
Maryland;1993;4;21346
Maryland;1994;1;21386
Maryland;1994;2;21179
Maryland;1994;3;20981
Maryland;1994;4;20799
Maryland;1995;1;20809
Maryland;1995;2;21080
Maryland;1995;3;21331
Maryland;1995;4;21485
Maryland;1996;1;21743
Maryland;1996;2;21501
Maryland;1996;3;21325
Maryland;1996;4;21583
Maryland;1997;1;21660
Maryland;1997;2;21555
Maryland;1997;3;21739
Maryland;1997;4;21989
Maryland;1998;1;22266
Maryland;1998;2;22244
Maryland;1998;3;22376
Maryland;1998;4;22595
Maryland;1999;1;22842
Maryland;1999;2;22932
Maryland;1999;3;23134
Maryland;1999;4;23393
Maryland;2000;1;23838
Maryland;2000;2;24094
Maryland;2000;3;24538
Maryland;2000;4;24917
Maryland;2001;1;25493
Maryland;2001;2;25992
Maryland;2001;3;26680
Maryland;2001;4;27111
Maryland;2002;1;27788
Maryland;2002;2;28702
Maryland;2002;3;29595
Maryland;2002;4;30200
Maryland;2003;1;30778
Maryland;2003;2;31444
Maryland;2003;3;32402
Maryland;2003;4;34153
Maryland;2004;1;35103
Maryland;2004;2;36748
Maryland;2004;3;39447
Maryland;2004;4;40808
Maryland;2005;1;42626
Maryland;2005;2;45211
Maryland;2005;3;47557
Maryland;2005;4;49475
Maryland;2006;1;50839
Maryland;2006;2;51880
Maryland;2006;3;52589
Maryland;2006;4;53276
Maryland;2007;1;53453
Maryland;2007;2;53546
Maryland;2007;3;52781
Maryland;2007;4;52489
Maryland;2008;1;51688
Maryland;2008;2;49900
Maryland;2008;3;47872
Maryland;2008;4;47157
Maryland;2009;1;46686
Maryland;2009;2;44869
Maryland;2009;3;43762
Maryland;2009;4;43001
Maryland;2010;1;42672
Maryland;2010;2;42147
Maryland;2010;3;42684
Maryland;2010;4;42277
Maryland;2011;1;40995
Maryland;2011;2;40182
Maryland;2011;3;40787
Maryland;2011;4;40978
Maryland;2012;1;40389
Maryland;2012;2;40001
Maryland;2012;3;40538
Maryland;2012;4;40692
Maryland;2013;1;40692
Maryland;2013;2;41064
Maryland;2013;3;41215
Maryland;2013;4;41295
Maryland;2014;1;41404
Maryland;2014;2;42075
Maryland;2014;3;42351
